SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
167032	0	Cash loans	F	N	Y	0	243000.0	720000.0	28683.0	720000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.032561	-23321	-3276	-748.0	-4506		1	1	0	1	0	1	Core staff	2.0	1	1	THURSDAY	17	0	0	0	0	0	0	School		0.7989672268660268	0.646329897706246	0.1031	0.0796	0.9747	0.6532	0.0109	0.0	0.1724	0.1667	0.2083	0.0454	0.0841	0.0871	0.0	0.0	0.105	0.0826	0.9747	0.6668	0.011000000000000001	0.0	0.1724	0.1667	0.2083	0.0464	0.0918	0.0908	0.0	0.0	0.1041	0.0796	0.9747	0.6578	0.011000000000000001	0.0	0.1724	0.1667	0.2083	0.0462	0.0855	0.0887	0.0	0.0	reg oper account	block of flats	0.0745	Stone, brick	No	2.0	0.0	2.0	0.0	-786.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
303710	0	Cash loans	M	Y	Y	0	135000.0	144000.0	14242.5	144000.0	Spouse, partner	Working	Incomplete higher	Married	House / apartment	0.018634	-9588	-2420	-4345.0	-2282	11.0	1	1	1	1	0	0	Laborers	2.0	2	2	TUESDAY	8	0	0	0	0	0	0	Self-employed	0.2469373888672429	0.6156753285811992	0.7713615919194317																																																0.0	0.0	0.0	0.0	-401.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
128023	0	Cash loans	M	Y	Y	1	202500.0	441000.0	24052.5	441000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.028663	-10514	-771	-4512.0	-2920	6.0	1	1	0	1	0	0	Drivers	3.0	2	2	FRIDAY	12	0	0	0	0	0	0	Business Entity Type 2		0.031612726711424816	0.18848953379516767																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
299473	0	Cash loans	M	N	N	0	103824.0	776304.0	22248.0	648000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.00702	-8851	-869	-186.0	-1540		1	1	0	1	0	0	Laborers	1.0	2	2	TUESDAY	17	0	0	0	0	0	0	Industry: type 9	0.208250011842192	0.3375246128308824																																																	2.0	0.0	2.0	0.0	-1.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	0.0	0.0
294748	0	Cash loans	F	N	Y	0	202500.0	837000.0	24601.5	837000.0	Family	Pensioner	Secondary / secondary special	Widow	House / apartment	0.0228	-23086	365243	-10061.0	-2026		1	0	0	1	0	0		1.0	2	2	THURSDAY	12	0	0	0	0	0	0	XNA		0.670363430983041	0.5919766183185521	0.0914	0.1159	0.9940000000000001	0.9592		0.08	0.069	0.3054	0.3471	0.0228		0.1162		0.0102	0.0494	0.0443	0.997	0.9608		0.0403	0.0345	0.375	0.4167	0.0		0.0475		0.0084	0.0749	0.1447	0.997	0.9597		0.08	0.069	0.375	0.4167	0.0319		0.1226		0.0083		block of flats	0.1576	Stone, brick	No	0.0	0.0	0.0	0.0	-1506.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	4.0
122928	0	Cash loans	F	Y	Y	0	315000.0	746280.0	59094.0	675000.0	Unaccompanied	Commercial associate	Incomplete higher	Single / not married	House / apartment	0.011657	-10930	-575	-910.0	-3537	21.0	1	1	0	1	0	0		1.0	1	1	WEDNESDAY	15	0	0	0	0	0	0	Self-employed		0.564537371509624																																																	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0						
336993	0	Cash loans	F	N	Y	0	81000.0	135000.0	13279.5	135000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.026392	-24494	365243	-2223.0	-1035		1	0	0	1	0	0		2.0	2	2	TUESDAY	10	0	0	0	0	0	0	XNA		0.6700734331541192		0.6021	0.5124	0.9831			0.68	0.5862	0.3333		0.5795		0.7059		0.0	0.6134	0.5317	0.9831			0.6848	0.5862	0.3333		0.5927		0.7354		0.0	0.6079	0.5124	0.9831			0.68	0.5862	0.3333		0.5896		0.7185		0.0		block of flats	0.655	Panel	No	2.0	0.0	2.0	0.0	-1359.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
103776	0	Cash loans	F	N	Y	0	135000.0	206271.0	21883.5	193500.0	Family	Working	Higher education	Single / not married	With parents	0.035792000000000004	-8517	-1668	-4828.0	-1190		1	1	1	1	1	0	Accountants	1.0	2	2	WEDNESDAY	15	0	0	0	0	0	0	Government	0.260957026753661	0.24786034604174184		0.0928	0.102	0.9786	0.7076	0.0441	0.0	0.2069	0.1667	0.2083	0.0681	0.0756	0.0874	0.0	0.0	0.0945	0.1058	0.9786	0.7190000000000001	0.0445	0.0	0.2069	0.1667	0.2083	0.0697	0.0826	0.0911	0.0	0.0	0.0937	0.102	0.9786	0.7115	0.0444	0.0	0.2069	0.1667	0.2083	0.0693	0.077	0.08900000000000001	0.0	0.0	reg oper account	block of flats	0.0929	Panel	No	0.0	0.0	0.0	0.0	-654.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
178631	0	Revolving loans	M	N	Y	1	135000.0	405000.0	20250.0	405000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.022625	-11645	-4637	-5610.0	-3469		1	1	0	1	0	0	Laborers	3.0	2	2	TUESDAY	14	0	0	0	0	0	0	Industry: type 10	0.37075883668082144	0.5672663012893442	0.6658549219640212	0.0082		0.9697			0.0	0.069	0.0417		0.0352		0.0052			0.0084		0.9697			0.0	0.069	0.0417		0.036000000000000004		0.0055			0.0083		0.9697			0.0	0.069	0.0417		0.0358		0.0053				block of flats	0.0059	Stone, brick	No	3.0	1.0	3.0	0.0	-1482.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	7.0
243823	1	Cash loans	F	N	Y	0	135000.0	702000.0	27967.5	702000.0	Spouse, partner	Commercial associate	Higher education	Married	House / apartment	0.00963	-14235	-1506	-725.0	-4168		1	1	0	1	1	0	Core staff	2.0	2	2	SATURDAY	12	0	0	0	0	1	1	Self-employed		0.0786415972778999	0.6512602186973006	0.0701		0.9747			0.0	0.0345	0.125		0.0586		0.0357			0.0714		0.9747			0.0	0.0345	0.125		0.0599		0.0372			0.0708		0.9747			0.0	0.0345	0.125		0.0596		0.0364				block of flats	0.0305	Stone, brick	No	4.0	1.0	4.0	0.0	-467.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	0.0
160447	0	Cash loans	M	Y	Y	1	94500.0	630000.0	27751.5	630000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.01885	-22458	365243	-3759.0	-3479	4.0	1	0	0	1	1	0		3.0	2	2	TUESDAY	13	0	0	0	0	0	0	XNA		0.6922735662569719	0.40314167665875134																																																0.0	0.0	0.0	0.0	-1838.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	6.0
125455	0	Cash loans	M	N	Y	0	202500.0	1078200.0	31653.0	900000.0	Unaccompanied	Working	Incomplete higher	Civil marriage	House / apartment	0.019689	-18845	-3718	-2913.0	-2220		1	1	0	1	0	0	Drivers	2.0	2	2	FRIDAY	11	0	0	0	0	0	0	Industry: type 11	0.5704308759355973	0.7002460349931212		0.0918	0.0706	0.9796	0.7212	0.0163	0.0	0.2069	0.1667	0.2083	0.07200000000000001	0.0748	0.0785	0.0	0.0	0.0935	0.0733	0.9796	0.7321	0.0164	0.0	0.2069	0.1667	0.2083	0.0736	0.0817	0.0817	0.0	0.0	0.0926	0.0706	0.9796	0.7249	0.0164	0.0	0.2069	0.1667	0.2083	0.0732	0.0761	0.0799	0.0	0.0	reg oper account	block of flats	0.0706	Panel	No	0.0	0.0	0.0	0.0	-617.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0						
386091	0	Cash loans	F	N	Y	0	90000.0	675000.0	28597.5	675000.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.026392	-17960	-3733	-1738.0	-1476		1	1	0	1	1	0	Sales staff	1.0	2	2	WEDNESDAY	21	0	0	0	0	0	0	Self-employed	0.8156067075229212	0.460455121790725		0.0165		0.9727			0.0	0.0345	0.0417		0.0232		0.0146		0.0	0.0168		0.9727			0.0	0.0345	0.0417		0.0237		0.0153		0.0	0.0167		0.9727			0.0	0.0345	0.0417		0.0236		0.0149		0.0		block of flats	0.0115	Stone, brick	No	0.0	0.0	0.0	0.0	-692.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
395378	0	Cash loans	M	Y	Y	0	297000.0	566055.0	18387.0	472500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.006670999999999999	-20509	-1161	-6522.0	-4010	23.0	1	1	0	1	1	0		2.0	2	2	WEDNESDAY	19	0	0	0	0	0	0	Security		0.7191939087769792	0.34741822720026416																																																3.0	0.0	3.0	0.0	-3001.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	3.0
148820	1	Revolving loans	M	Y	Y	0	180000.0	337500.0	16875.0	337500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.018634	-23461	365243	-4319.0	-4341	11.0	1	0	0	1	0	0		2.0	2	2	WEDNESDAY	11	0	0	0	0	0	0	XNA		0.2885257147242987	0.5656079814115492																																																5.0	0.0	5.0	0.0	-162.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
181695	0	Cash loans	M	Y	Y	0	315000.0	855000.0	30420.0	855000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.026392	-15077	-1475	-1097.0	-4696	0.0	1	1	0	1	0	0	Drivers	2.0	2	2	MONDAY	17	0	0	0	0	0	0	Construction		0.7603888765463009		0.0598	0.027000000000000003	0.9821			0.0	0.1379	0.1667		0.0631		0.0511		0.0201	0.0609	0.027999999999999997	0.9821			0.0	0.1379	0.1667		0.0645		0.0532		0.0213	0.0604	0.027000000000000003	0.9821			0.0	0.1379	0.1667		0.0642		0.052000000000000005		0.0205		block of flats	0.0446	Stone, brick	No	0.0	0.0	0.0	0.0	-2350.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
184021	0	Cash loans	F	N	N	0	157500.0	728460.0	38578.5	675000.0	Family	Pensioner	Secondary / secondary special	Civil marriage	House / apartment	0.020713	-23626	365243	-11132.0	-4594		1	0	0	1	0	0		2.0	3	3	SUNDAY	8	0	0	0	0	0	0	XNA		0.3442408563982029		0.0722	0.0667	0.9811	0.7416	0.0089	0.0	0.1379	0.1667	0.2083	0.0759	0.0588	0.0668	0.0	0.0	0.0735	0.0692	0.9811	0.7517	0.009000000000000001	0.0	0.1379	0.1667	0.2083	0.0776	0.0643	0.0696	0.0	0.0	0.0729	0.0667	0.9811	0.7451	0.009000000000000001	0.0	0.1379	0.1667	0.2083	0.0772	0.0599	0.068	0.0	0.0	reg oper account	block of flats	0.0574	Panel	No	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
396847	0	Cash loans	F	N	N	0	76500.0	612612.0	29601.0	495000.0	Unaccompanied	Working	Secondary / secondary special	Married	Municipal apartment	0.014464	-18798	-2188	-8132.0	-2327		1	1	0	1	0	0	Cleaning staff	2.0	2	2	THURSDAY	10	0	0	0	0	1	1	Self-employed		0.3588300738968904	0.25259869783397665																																																0.0	0.0	0.0	0.0	-500.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
134538	0	Cash loans	F	N	N	0	81000.0	119925.0	11988.0	112500.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.035792000000000004	-21215	365243	-2513.0	-4076		1	0	0	1	0	0		1.0	2	2	FRIDAY	9	0	0	0	0	0	0	XNA		0.33397908480891264	0.6785676886853644																																																0.0	0.0	0.0	0.0	-396.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
161144	0	Revolving loans	F	N	N	0	112500.0	180000.0	9000.0	180000.0	Spouse, partner	Commercial associate	Incomplete higher	Civil marriage	House / apartment	0.031329	-7728	-289	-7728.0	-399		1	1	0	1	0	0	Sales staff	2.0	2	2	THURSDAY	15	0	0	0	0	0	0	Business Entity Type 3		0.25887515428769703		0.1608	0.1011	0.9776	0.6532	0.0172	0.0	0.3103	0.1667	0.2083	0.1136	0.1311	0.1214	0.0	0.1082	0.1639	0.1049	0.9777	0.6668	0.0173	0.0	0.3103	0.1667	0.2083	0.1162	0.1433	0.1265	0.0	0.1146	0.1624	0.1011	0.9776	0.6578	0.0173	0.0	0.3103	0.1667	0.2083	0.1156	0.1334	0.1236	0.0	0.1105	reg oper spec account	block of flats	0.1188	Stone, brick	No	3.0	2.0	3.0	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
405248	1	Cash loans	M	N	Y	0	360900.0	1762110.0	70015.5	1575000.0	Unaccompanied	Working	Higher education	Single / not married	House / apartment	0.035792000000000004	-11005	-3183	-5106.0	-1567		1	1	0	1	0	0	Core staff	1.0	2	2	THURSDAY	14	0	0	0	0	0	0	Self-employed	0.5937099435585541	0.6095465233234576	0.5172965813614878																																																0.0	0.0	0.0	0.0	-813.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
290164	0	Cash loans	M	Y	Y	0	90000.0	339241.5	12919.5	238500.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.025164	-11130	-2992	-1985.0	-3763	1.0	1	1	0	1	0	0	Low-skill Laborers	1.0	2	2	SUNDAY	9	0	0	0	0	0	0	Self-employed	0.13810805171544938	0.1915258625230554	0.3893387918468769	0.0577	0.0833	0.9791	0.7144	0.0079	0.0	0.1379	0.1667	0.2083	0.0114	0.0462	0.0557	0.0039	0.05	0.0588	0.0864	0.9791	0.7256	0.008	0.0	0.1379	0.1667	0.2083	0.0116	0.0505	0.057999999999999996	0.0039	0.053	0.0583	0.0833	0.9791	0.7182	0.008	0.0	0.1379	0.1667	0.2083	0.0116	0.047	0.0567	0.0039	0.0511	reg oper account	block of flats	0.059000000000000004	Panel	No	0.0	0.0	0.0	0.0	-231.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
112521	0	Cash loans	M	Y	N	0	202500.0	450000.0	24412.5	450000.0	Unaccompanied	State servant	Higher education	Separated	House / apartment	0.010643	-10080	-2688	-3628.0	-2752	11.0	1	1	1	1	1	0		1.0	2	2	SUNDAY	12	0	0	0	0	1	1	Other	0.2062140181969214	0.0436596642464276	0.6512602186973006	0.2041		0.9916	0.8844	0.0369	0.22	0.1897	0.3333	0.0417	0.1225	0.166	0.2112	0.0019	0.0013	0.1513		0.9906	0.8759	0.0252	0.1611	0.1379	0.3333	0.0417	0.1104	0.1322	0.1612	0.0	0.0	0.2061		0.9916	0.8859	0.0371	0.22	0.1897	0.3333	0.0417	0.1247	0.1689	0.215	0.0019	0.0013	reg oper spec account	block of flats	0.2378		No	0.0	0.0	0.0	0.0	-393.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
252432	0	Revolving loans	M	Y	Y	0	112500.0	135000.0	6750.0	135000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Civil marriage	House / apartment	0.005313	-17892	-67	-9601.0	-1445	26.0	1	1	1	1	1	0	Laborers	2.0	2	2	SATURDAY	14	0	0	0	0	0	0	Business Entity Type 3	0.570069111473825	0.6816276240766067	0.6986675550534175																																																2.0	1.0	2.0	1.0	-2683.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
290715	0	Cash loans	F	N	Y	0	157500.0	254700.0	15709.5	225000.0	Unaccompanied	Commercial associate	Higher education	Widow	House / apartment	0.025164	-18813	-552	-5179.0	-2351		1	1	0	1	0	0		1.0	2	2	WEDNESDAY	12	0	0	0	0	1	1	Government		0.4902775019351016	0.5442347412142162																																																5.0	0.0	5.0	0.0	-480.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
342929	1	Cash loans	F	N	N	0	135000.0	431280.0	18400.5	360000.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.00733	-23202	365243	-10018.0	-4148		1	0	0	1	0	0		1.0	2	2	TUESDAY	10	0	0	0	0	0	0	XNA	0.43019424753028335	0.5206931903354516	0.6313545365850379																																																2.0	1.0	2.0	1.0	-572.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
186100	0	Cash loans	M	N	Y	0	157500.0	254700.0	20119.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.018029	-14371	-1501	-1649.0	-4096		1	1	1	1	1	0	Laborers	2.0	3	3	TUESDAY	5	0	0	0	0	0	0	Business Entity Type 3	0.409912557307732	0.4513045452858517																																																	0.0	0.0	0.0	0.0	-1557.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
342116	0	Cash loans	M	Y	Y	1	180000.0	545040.0	25537.5	450000.0	Unaccompanied	Working	Higher education	Single / not married	House / apartment	0.018801	-17969	-2407	-5586.0	-1512	10.0	1	1	0	1	0	0	Accountants	2.0	2	2	THURSDAY	10	0	0	0	0	0	0	Government	0.6566275081174082	0.5019152876242372	0.3791004853998145	0.0082	0.0	0.9722	0.6192	0.001	0.0	0.0345	0.0417	0.0833	0.0	0.0067	0.0082	0.0	0.0	0.0084	0.0	0.9722	0.6341	0.001	0.0	0.0345	0.0417	0.0833	0.0	0.0073	0.0085	0.0	0.0	0.0083	0.0	0.9722	0.6243	0.001	0.0	0.0345	0.0417	0.0833	0.0	0.0068	0.0083	0.0	0.0	not specified	block of flats	0.0069	Wooden	No	0.0	0.0	0.0	0.0	-1546.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
226650	0	Cash loans	F	N	Y	0	81000.0	158301.0	15552.0	148500.0	Family	Pensioner	Secondary / secondary special	Married	House / apartment	0.031329	-24889	365243	-4462.0	-4470		1	0	0	1	0	0		2.0	2	2	FRIDAY	7	0	0	0	0	0	0	XNA		0.6602209692173812	0.8106180215523969																																																0.0	0.0	0.0	0.0	-1194.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
445619	0	Cash loans	F	N	Y	0	144000.0	835744.5	33273.0	747000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.00496	-19950	365243	-2514.0	-2518		1	0	0	1	0	0		2.0	2	2	WEDNESDAY	9	0	0	0	0	0	0	XNA		0.6240020775681279	0.3606125659189888																																																0.0	0.0	0.0	0.0	-779.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	1.0
144236	0	Revolving loans	F	N	Y	1	135000.0	315000.0	15750.0	315000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.018801	-9626	-149	-6063.0	-1674		1	1	0	1	0	0		3.0	2	2	THURSDAY	9	0	0	0	0	1	1	Business Entity Type 3	0.3358542260847361	0.5451661905111388	0.2458512138252296																																																9.0	0.0	9.0	0.0	-630.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
317896	0	Cash loans	F	Y	Y	0	157500.0	1832940.0	50535.0	1530000.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	With parents	0.031329	-10238	-2063	-4610.0	-2687	1.0	1	1	0	1	1	0		2.0	2	2	TUESDAY	11	0	0	0	0	0	0	Self-employed		0.6432034026603196		0.1464		0.9846			0.16	0.1379	0.3333				0.1606		0.0013	0.1492		0.9846			0.1611	0.1379	0.3333				0.1673		0.0014	0.1478		0.9846			0.16	0.1379	0.3333				0.1635		0.0013		block of flats	0.1266		No	5.0	0.0	5.0	0.0	-1126.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
192954	0	Cash loans	F	N	Y	0	157500.0	495351.0	26518.5	459000.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.01885	-15959	-4832	-443.0	-2045		1	1	0	1	0	0	Core staff	2.0	2	2	FRIDAY	16	0	0	0	0	0	0	Self-employed		0.7493394260736687	0.622922000268356																																																0.0	0.0	0.0	0.0	-1484.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	4.0	0.0	1.0
374247	0	Cash loans	F	N	Y	0	112500.0	679500.0	26946.0	679500.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.008625	-13473	-4466	-6354.0	-4462		1	1	1	1	0	0	Core staff	2.0	2	2	MONDAY	12	0	0	0	0	1	1	Postal		0.4202168471558152	0.6161216908872079																																																1.0	1.0	1.0	1.0	-1202.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
117338	0	Cash loans	F	N	N	2	180000.0	450000.0	30442.5	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	With parents	0.019689	-10494	-384	-804.0	-2674		1	1	0	1	0	0	Core staff	4.0	2	2	WEDNESDAY	16	0	0	0	0	0	0	Self-employed	0.1900811463154798	0.38650892747992094	0.5478104658520093																																																13.0	0.0	13.0	0.0	-1.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
127236	0	Cash loans	M	N	Y	0	112500.0	824823.0	24246.0	688500.0	Other_B	Working	Secondary / secondary special	Civil marriage	Municipal apartment	0.010032	-11242	-529	-2326.0	-1841		1	1	0	1	0	0	Laborers	2.0	2	2	WEDNESDAY	4	0	0	0	0	0	0	Military		0.18535290639188048	0.18411615593071512	0.0165	0.0	0.9732	0.6328	0.001	0.0	0.069	0.0417	0.0833	0.0052	0.0134	0.0109	0.0	0.0	0.0168	0.0	0.9732	0.6472	0.001	0.0	0.069	0.0417	0.0833	0.0053	0.0147	0.0114	0.0	0.0	0.0167	0.0	0.9732	0.6377	0.001	0.0	0.069	0.0417	0.0833	0.0053	0.0137	0.0111	0.0	0.0	not specified	block of flats	0.0091	Stone, brick	No	7.0	0.0	7.0	0.0	-479.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
